,nome,genero,freqs 2014,freqs 2015,freqs 2016,freqs 2017
10157,Carlos Eduardo,M,6,0,0,0
10158,Leonardo Gabriel,M,6,0,0,0
10159,Duarte João,M,6,0,0,0
10160,Santiago Duarte,M,6,0,0,0
10161,Gonçalo António,M,6,0,0,0
10162,Pedro Luís,M,6,0,0,0
10163,Gonçalo Nuno,M,6,0,0,0
10164,Gonçalo Jorge,M,6,0,0,0
10165,Ângelo Miguel,M,6,0,0,0
10166,Gonçalo Rafael,M,6,0,0,0
10167,Guilherme Maria,M,6,0,0,0
10168,Pedro Duarte,M,6,0,0,0
10169,Eduardo Luís,M,6,0,0,0
10170,Jorge Filipe,M,6,0,0,0
10171,Filipe Manuel,M,6,0,0,0
10172,Cristiano Filipe,M,6,0,0,0
10173,Hugo Filipe,M,6,0,0,0
10174,Lucas Duarte,M,6,0,0,0
10175,Júlio Miguel,M,6,0,0,0
10176,Luís António,M,6,0,0,0
10177,Henrique Maria,M,6,0,0,0
10178,Rodrigo Salvador,M,6,0,0,0
10179,Tiago David,M,6,0,0,0
10180,Manuel Pedro,M,6,0,0,0
10181,Lisandro Filipe,M,6,0,0,0
10182,Alexandre Gabriel,M,6,0,0,0
10183,Luís Gabriel,M,6,0,0,0
10184,Samuel Alexandre,M,6,0,0,0
10185,Vasco Alexandre,M,6,0,0,0
10186,Hugo Daniel,M,6,0,0,0
10187,José Salvador,M,6,0,0,0
10188,Rúben Martim,M,6,0,0,0
10189,Santiago Daniel,M,6,0,0,0
10190,Nuno Maria,M,6,0,0,0
10191,Bruno Manuel,M,6,0,0,0
10192,Ângelo Gabriel,M,6,0,0,0
10193,Tiago Jorge,M,6,0,0,0
10194,Rui Manuel,M,5,0,0,0
10195,Gabriel Maria,M,5,0,0,0
10196,José Ricardo,M,5,0,0,0
10197,Eduardo Manuel,M,5,0,0,0
10198,Davi Alexandre,M,5,0,0,0
10199,Leonardo Dinis,M,5,0,0,0
10200,Pedro Salvador,M,5,0,0,0
10201,Luís Daniel,M,5,0,0,0
10202,Henrique Luís,M,5,0,0,0
10203,Gabriel Francisco,M,5,0,0,0
10204,Carlos Gabriel,M,5,0,0,0
10205,Rafael Tomás,M,5,0,0,0
10206,Matias José,M,5,0,0,0
10207,André Alexandre,M,5,0,0,0
10208,Duarte Francisco,M,5,0,0,0
10209,Luís Fernando,M,5,0,0,0
10210,Gabriel Jorge,M,5,0,0,0
10211,Duarte Gabriel,M,5,0,0,0
10212,Luís Henrique,M,5,0,0,0
10213,Daniel Henrique,M,5,0,0,0
10214,Santiago João,M,5,0,0,0
10215,António Tomás,M,5,0,0,0
10216,Pedro Daniel,M,5,0,0,0
10217,Rúben Rafael,M,5,0,0,0
10218,Diogo Nuno,M,5,0,0,0
10219,Vítor Manuel,M,5,0,0,0
10220,José Santiago,M,5,0,0,0
10221,Dinis Gabriel,M,5,0,0,0
10222,Tiago Emanuel,M,5,0,0,0
10223,Diego Salvador,M,5,0,0,0
10224,Leonardo Manuel,M,5,0,0,0
10225,Diego Francisco,M,5,0,0,0
10226,David Henrique,M,5,0,0,0
10227,Bruno Francisco,M,5,0,0,0
10228,Afonso André,M,5,0,0,0
10229,Eduardo Maria,M,5,0,0,0
10230,Simão António,M,5,0,0,0
10231,Dinis Duarte,M,5,0,0,0
10232,Matias Rafael,M,5,0,0,0
10233,Diogo Emanuel,M,5,0,0,0
10234,Diego Tomás,M,5,0,0,0
10235,Paulo Miguel,M,5,0,0,0
10236,Martim Francisco,M,5,0,0,0
10237,Diogo Gabriel,M,5,0,0,0
10238,Sebastião José,M,5,0,0,0
10239,Duarte Afonso,M,5,0,0,0
10240,Luís Bernardo,M,5,0,0,0
10241,David André,M,5,0,0,0
10242,Simão Salvador,M,5,0,0,0
10243,Edgar Filipe,M,5,0,0,0
10244,Gonçalo Martim,M,5,0,0,0
10245,Rodrigo Micael,M,5,0,0,0
10246,Tiago Lourenço,M,5,0,0,0
10247,António Francisco,M,5,0,0,0
10248,Fernando José,M,5,0,0,0
10249,Afonso Jorge,M,5,0,0,0
10250,Francisco André,M,5,0,0,0
10251,Afonso Tomás,M,5,0,0,0
10252,Duarte Daniel,M,5,0,0,0
10253,Gustavo Martim,M,5,0,0,0
10254,Santiago André,M,5,0,0,0
10255,Guilherme Martim,M,5,0,0,0
10256,Rodrigo Emanuel,M,5,0,0,0
10257,Guilherme João,M,5,0,0,0
10258,Santiago Afonso,M,5,0,0,0
10259,Martim Emanuel,M,5,0,0,0
10260,Nuno Alexandre,M,5,0,0,0
10261,Luís Alexandre,M,5,0,0,0
10262,Lucas Francisco,M,5,0,0,0
10263,Vítor Hugo,M,5,0,0,0
10264,Pedro Lourenço,M,5,0,0,0
10265,Santiago António,M,5,0,0,0
10266,Gabriel Afonso,M,5,0,0,0
10267,Tomás David,M,5,0,0,0
10268,Martim Vicente,M,5,0,0,0
10269,Simão Rafael,M,5,0,0,0
10270,Marco André,M,5,0,0,0
10271,Vicente Alexandre,M,5,0,0,0
10272,Renato Miguel,M,5,0,0,0
10273,Samuel Dinis,M,5,0,0,0
10274,Gonçalo André,M,5,0,0,0
10275,Rafael Francisco,M,5,0,0,0
10276,Dinis Daniel,M,5,0,0,0
10277,Diego André,M,5,0,0,0
10278,Ricardo Júnior,M,5,0,0,0
10279,Bernardo Alexandre,M,5,0,0,0
10280,Hugo Manuel,M,5,0,0,0
10281,Tomás Lourenço,M,4,0,0,0
10282,Fernando Jorge,M,4,0,0,0
10283,Márcio Filipe,M,4,0,0,0
10284,Tomás António,M,4,0,0,0
10285,António Filipe,M,4,0,0,0
10286,Rafael Martim,M,4,0,0,0
10287,Mateus David,M,4,0,0,0
10288,Martim Pedro,M,4,0,0,0
10289,Salvador Martim,M,4,0,0,0
10290,André João,M,4,0,0,0
10291,Rafael Jesus,M,4,0,0,0
10292,Flávio Alexandre,M,4,0,0,0
10293,Gustavo Maria,M,4,0,0,0
10294,Diogo Pedro,M,4,0,0,0
10295,Leonardo Daniel,M,4,0,0,0
10296,Gabriel Salvador,M,4,0,0,0
10297,Gonçalo Rodrigo,M,4,0,0,0
10298,Alexandre Tiago,M,4,0,0,0
10299,Miguel Nuno,M,4,0,0,0
10300,Tomás Santiago,M,4,0,0,0
10301,Ricardo Gabriel,M,4,0,0,0
10302,Gabriel Ângelo,M,4,0,0,0
10303,Emanuel José,M,4,0,0,0
10304,David Martim,M,4,0,0,0
10305,Gabriel Luís,M,4,0,0,0
10306,André Lourenço,M,4,0,0,0
10307,David Simão,M,4,0,0,0
10308,Salvador Duarte,M,4,0,0,0
10309,Nuno Gabriel,M,4,0,0,0
10310,Nuno André,M,4,0,0,0
10311,Martim Eduardo,M,4,0,0,0
10312,Guilherme Jorge,M,4,0,0,0
10313,Martim João,M,4,0,0,0
10314,Leandro Gabriel,M,4,0,0,0
10315,Pedro Rodrigo,M,4,0,0,0
10316,Diego Maria,M,4,0,0,0
10317,Daniel Francisco,M,4,0,0,0
10318,Guilherme Francisco,M,4,0,0,0
10319,João Eduardo,M,4,0,0,0
10320,Vicente Filipe,M,4,0,0,0
10321,Bernardo João,M,4,0,0,0
10322,Martim Fernando,M,4,0,0,0
10323,Eduardo Gabriel,M,4,0,0,0
10324,Bruno Gabriel,M,4,0,0,0
10325,Paulo Rodrigo,M,4,0,0,0
10326,David Duarte,M,4,0,0,0
10327,Hugo José,M,4,0,0,0
10328,António Joaquim,M,4,0,0,0
10329,Carlos André,M,4,0,0,0
10330,André Gonçalo,M,4,0,0,0
10331,Diogo Vicente,M,4,0,0,0
10332,André Gabriel,M,4,0,0,0
10333,Rodrigo Lourenço,M,4,0,0,0
10334,Nuno Afonso,M,4,0,0,0
10335,Diego Santiago,M,4,0,0,0
10336,Duarte Pedro,M,4,0,0,0
10337,Mateus Rafael,M,4,0,0,0
10338,Martim Guilherme,M,4,0,0,0
10339,Guilherme Daniel,M,4,0,0,0
10340,António Fernando,M,4,0,0,0
10341,Tomás Salvador,M,4,0,0,0
10342,Nuno Henrique,M,4,0,0,0
10343,Dinis Martim,M,4,0,0,0
10344,Filipe André,M,4,0,0,0
10345,Pedro Eduardo,M,4,0,0,0
10346,João Júnior,M,4,0,0,0
10347,Dário Alexandre,M,4,0,0,0
10348,Rodrigo Eduardo,M,4,0,0,0
10349,André Francisco,M,4,0,0,0
10350,Gonçalo Afonso,M,4,0,0,0
10351,Duarte Henrique,M,4,0,0,0
10352,Guilherme Henrique,M,4,0,0,0
10353,Joel Filipe,M,4,0,0,0
10354,Marco Alexandre,M,4,0,0,0
10355,António Júnior,M,4,0,0,0
10356,Rodrigo João,M,4,0,0,0
10357,Carlos Francisco,M,4,0,0,0
10358,Diego António,M,4,0,0,0
10359,Rúben Gabriel,M,4,0,0,0
10360,Leandro Daniel,M,4,0,0,0
10361,Bernardo Manuel,M,4,0,0,0
10362,Alex Sandro,M,4,0,0,0
10363,Vítor Alexandre,M,4,0,0,0
10364,Rafael Manuel,M,4,0,0,0
10365,Mateus Maria,M,4,0,0,0
10366,Tiago Maria,M,4,0,0,0
10367,Wilson Filipe,M,4,0,0,0
10368,Salvador David,M,4,0,0,0
10369,André Daniel,M,4,0,0,0
10370,Júlio César,M,4,0,0,0
10371,André Duarte,M,4,0,0,0
10372,Leandro André,M,4,0,0,0
10373,Luís Santiago,M,4,0,0,0
10374,Telmo Filipe,M,4,0,0,0
10375,Pedro Vicente,M,4,0,0,0
10376,Filipe Daniel,M,4,0,0,0
10377,Bernardo Henrique,M,4,0,0,0
10378,Mateus Gabriel,M,4,0,0,0
10379,Henrique Martim,M,4,0,0,0
10380,Salvador Rafael,M,4,0,0,0
10381,Duarte Jorge,M,4,0,0,0
10382,João Emanuel,M,4,0,0,0
10383,Bruno Dinis,M,4,0,0,0
10384,Duarte Xavier,M,4,0,0,0
10385,Ivan Rafael,M,4,0,0,0
10386,Diego Fernando,M,4,0,0,0
10387,Martim Jorge,M,4,0,0,0
10388,Henrique Filipe,M,4,0,0,0
10389,Ian Filipe,M,4,0,0,0
10390,Carlos Filipe,M,4,0,0,0
10391,Enzo Rodrigo,M,4,0,0,0
10392,Vítor Miguel,M,4,0,0,0
10393,Duarte Salvador,M,4,0,0,0
10394,Tiago Duarte,M,4,0,0,0
10395,Paulo Júnior,M,4,0,0,0
10396,Pedro Guilherme,M,4,0,0,0
10397,João Vítor,M,4,0,0,0
10398,Rúben José,M,4,0,0,0
10399,Yuri Miguel,M,4,0,0,0
10400,Manuel Tomás,M,4,0,0,0
10401,Duarte Luís,M,4,0,0,0
10402,João José,M,4,0,0,0
10403,Rui Jorge,M,4,0,0,0
10404,Pedro David,M,4,0,0,0
10405,António Augusto,M,4,0,0,0
10406,Bernardo Afonso,M,4,0,0,0
10407,Santiago Jorge,M,4,0,0,0
10408,Cláudio Alexandre,M,4,0,0,0
10409,Pedro Xavier,M,4,0,0,0
10410,João Artur,M,4,0,0,0
10411,Tiago António,M,4,0,0,0
10412,Lourenço Duarte,M,4,0,0,0
10413,Rafael Henrique,M,4,0,0,0
10414,Rúben Manuel,M,4,0,0,0
10415,António Salvador,M,4,0,0,0
10416,Rui Alexandre,M,4,0,0,0
10417,Miguel Guilherme,M,4,0,0,0
10418,Renato Alexandre,M,4,0,0,0
10419,Micael Filipe,M,4,0,0,0
10420,André Tiago,M,4,0,0,0
10421,Fábio Filipe,M,4,0,0,0
10422,Afonso Rodrigo,M,4,0,0,0
10423,Rafael Miguel,M,4,0,0,0
10424,Eduardo Dinis,M,3,0,0,0
10425,Mateus Vicente,M,3,0,0,0
10426,Afonso Emanuel,M,3,0,0,0
10427,Valentim José,M,3,0,0,0
10428,Pedro Tomás,M,3,0,0,0
10429,João Samuel,M,3,0,0,0
10430,Diogo Simão,M,3,0,0,0
10431,Edgar Manuel,M,3,0,0,0
10432,Afonso Henrique,M,3,0,0,0
10433,Sandro Filipe,M,3,0,0,0
10434,José Tomás,M,3,0,0,0
10435,Tomás Emanuel,M,3,0,0,0
10436,Vicente Gabriel,M,3,0,0,0
10437,Santiago Simão,M,3,0,0,0
10438,Davi Lucas,M,3,0,0,0
10439,Marco Gabriel,M,3,0,0,0
10440,Edgar Miguel,M,3,0,0,0
10441,Isac Miguel,M,3,0,0,0
10442,Enzo Manuel,M,3,0,0,0
10443,Luis Miguel,M,3,0,0,0
10444,Gustavo Guilherme,M,3,0,0,0
10445,Kenzo Rafael,M,3,0,0,0
10446,Nuno Francisco,M,3,0,0,0
10447,Ângelo Rafael,M,3,0,0,0
10448,César Gabriel,M,3,0,0,0
10449,Davi Miguel,M,3,0,0,0
10450,Xavier Manuel,M,3,0,0,0
10451,Matias Alexandre,M,3,0,0,0
10452,Miguel Eduardo,M,3,0,0,0
10453,Simão Luís,M,3,0,0,0
10454,Daniel Pedro,M,3,0,0,0
10455,Enzo António,M,3,0,0,0
10456,Martim Lourenço,M,3,0,0,0
10457,Afonso Guilherme,M,3,0,0,0
10458,Fábio Gabriel,M,3,0,0,0
10459,David Daniel,M,3,0,0,0
10460,Ângelo Filipe,M,3,0,0,0
10461,Rafael Pedro,M,3,0,0,0
10462,Santiago Martim,M,3,0,0,0
10463,Matias Manuel,M,3,0,0,0
10464,Micael Rodrigo,M,3,0,0,0
10465,Dinis Xavier,M,3,0,0,0
10466,Eduardo Alexandre,M,3,0,0,0
10467,Santiago David,M,3,0,0,0
10468,Samuel António,M,3,0,0,0
10469,Mateus Francisco,M,3,0,0,0
10470,Joaquim Miguel,M,3,0,0,0
10471,Flávio Henrique,M,3,0,0,0
10472,Pedro Gil,M,3,0,0,0
10473,Duarte Gil,M,3,0,0,0
10474,Victor Gabriel,M,3,0,0,0
10475,Daniel Salvador,M,3,0,0,0
10476,Brian Miguel,M,3,0,0,0
10477,Vasco Rafael,M,3,0,0,0
10478,Salvador Afonso,M,3,0,0,0
10479,Vasco Duarte,M,3,0,0,0
10480,Wilson Alexandre,M,3,0,0,0
10481,Henrique Gabriel,M,3,0,0,0
10482,Eduardo João,M,3,0,0,0
10483,Bernardo Daniel,M,3,0,0,0
10484,Rui Duarte,M,3,0,0,0
10485,Manuel Tiago,M,3,0,0,0
10486,Francisco Augusto,M,3,0,0,0
10487,Dinis Santiago,M,3,0,0,0
10488,Rodrigo David,M,3,0,0,0
10489,Simão Afonso,M,3,0,0,0
10490,Rodrigo Xavier,M,3,0,0,0
10491,Yuri Rafael,M,3,0,0,0
10492,Victor Hugo,M,3,0,0,0
10493,William Alexandre,M,3,0,0,0
10494,Daniel Jorge,M,3,0,0,0
10495,Pedro Lucas,M,3,0,0,0
10496,Lisandro Miguel,M,3,0,0,0
10497,Rafael Augusto,M,3,0,0,0
10498,Santiago Matias,M,3,0,0,0
10499,Caetano Maria,M,3,0,0,0
10500,Mauro Alexandre,M,3,0,0,0
10501,Isac Rafael,M,3,0,0,0
10502,Gustavo Duarte,M,3,0,0,0
10503,Diego Daniel,M,3,0,0,0
10504,Wilson Miguel,M,3,0,0,0
10505,Marco Filipe,M,3,0,0,0
10506,Simão Maria,M,3,0,0,0
10507,Daniel Jesus,M,3,0,0,0
10508,Vasco Gabriel,M,3,0,0,0
10509,Bernardo Luís,M,3,0,0,0
10510,Matias Daniel,M,3,0,0,0
10511,Jorge Henrique,M,3,0,0,0
10512,Santiago Diego,M,3,0,0,0
10513,Guilherme de Jesus,M,3,0,0,0
10514,Pedro Simão,M,3,0,0,0
10515,Rúben Santiago,M,3,0,0,0
10516,Lourenço Rafael,M,3,0,0,0
10517,Santiago Fernando,M,3,0,0,0
10518,Martim Diogo,M,3,0,0,0
10519,Pedro Gustavo,M,3,0,0,0
10520,Afonso Salvador,M,3,0,0,0
10521,Pedro Júnior,M,3,0,0,0
10522,Diogo Tomás,M,3,0,0,0
10523,Ricardo Daniel,M,3,0,0,0
10524,Manuel Fernando,M,3,0,0,0
10525,Gabriel Xavier,M,3,0,0,0
10526,Martim Santiago,M,3,0,0,0
10527,Frederico Miguel,M,3,0,0,0
10528,Fábio Daniel,M,3,0,0,0
10529,Gabriel David,M,3,0,0,0
10530,Diego Jorge,M,3,0,0,0
10531,Vicente Martim,M,3,0,0,0
10532,Carlos Maria,M,3,0,0,0
10533,Márcio Alexandre,M,3,0,0,0
10534,Luís Rafael,M,3,0,0,0
10535,Jorge António,M,3,0,0,0
10536,Isaac Manuel,M,3,0,0,0
10537,Mário Filipe,M,3,0,0,0
10538,Francisco Simão,M,3,0,0,0
10539,Tiago Vicente,M,3,0,0,0
10540,Isaac Mateus,M,3,0,0,0
10541,Vasco André,M,3,0,0,0
10542,Gonçalo Augusto,M,3,0,0,0
10543,Quévin Alexandre,M,3,0,0,0
10544,Samuel David,M,3,0,0,0
10545,Lucas António,M,3,0,0,0
10546,André Manuel,M,3,0,0,0
10547,Luís Júnior,M,3,0,0,0
10548,David Samuel,M,3,0,0,0
10549,Diego Luís,M,3,0,0,0
10550,Guilherme Vicente,M,3,0,0,0
10551,Rui Daniel,M,3,0,0,0
10552,Francisco Bernardo,M,3,0,0,0
10553,Ezequiel Alexandre,M,3,0,0,0
10554,Kevin Filipe,M,3,0,0,0
10555,Tomás Rodrigo,M,3,0,0,0
10556,Lucas David,M,3,0,0,0
10557,Simão Francisco,M,3,0,0,0
10558,Daniel Luís,M,3,0,0,0
10559,Mário Dinis,M,3,0,0,0
10560,Gonçalo Francisco,M,3,0,0,0
10561,Ângelo Daniel,M,3,0,0,0
10562,Pedro Gonçalo,M,3,0,0,0
10563,Erik Alexandre,M,3,0,0,0
10564,Miguel Fernando,M,3,0,0,0
10565,David Emanuel,M,3,0,0,0
10566,Ivan Miguel,M,3,0,0,0
10567,Guilherme Fernando,M,3,0,0,0
10568,Rui Júnior,M,3,0,0,0
10569,David Eduardo,M,3,0,0,0
10570,Rafael Simão,M,3,0,0,0
10571,Flávio Samuel,M,3,0,0,0
10572,João Xavier,M,3,0,0,0
10573,Paulo Rafael,M,3,0,0,0
10574,Lourenço André,M,3,0,0,0
10575,Tiago Micael,M,3,0,0,0
10576,Henrique Dinis,M,3,0,0,0
10577,Rui Gabriel,M,3,0,0,0
10578,Dinis Lourenço,M,3,0,0,0
10579,Gabriel Duarte,M,3,0,0,0
10580,Ângelo José,M,3,0,0,0
10581,Rúben Dinis,M,3,0,0,0
10582,Davi Gabriel,M,3,0,0,0
10583,Vicente Dinis,M,3,0,0,0
10584,João Victor,M,3,0,0,0
10585,Evandro Miguel,M,3,0,0,0
10586,Nuno Daniel,M,3,0,0,0
10587,Tiago Nuno,M,3,0,0,0
10588,Francisco Gil,M,3,0,0,0
10589,Álvaro José,M,3,0,0,0
10590,Vicente João,M,3,0,0,0
10591,José Paulo,M,3,0,0,0
10592,Gabriel Lucas,M,3,0,0,0
10593,Luís Gustavo,M,3,0,0,0
10594,Rafael Jorge,M,3,0,0,0
10595,Martim Gonçalo,M,3,0,0,0
10596,Isaac Duarte,M,3,0,0,0
10597,Rodrigo Tomás,M,3,0,0,0
10598,Pedro João,M,3,0,0,0
10599,Ivo Alexandre,M,3,0,0,0
10600,Dário Miguel,M,3,0,0,0
10601,Manuel Vicente,M,3,0,0,0
10602,Tiago Fernando,M,3,0,0,0
10603,Carlos Henrique,M,3,0,0,0
10604,Paulo Tomás,M,3,0,0,0
10605,Miguel Augusto,M,3,0,0,0
10606,Dinis Francisco,M,3,0,0,0
10607,Miguel Júnior,M,3,0,0,0
10608,Francisco Alberto,M,3,0,0,0
10609,Manuel Afonso,M,3,0,0,0
10610,Rafael Vicente,M,3,0,0,0
10611,Marco Afonso,M,3,0,0,0
10612,Ricardo Luís,M,3,0,0,0
10613,William Rafael,M,3,0,0,0
10614,Ruben Micael,M,3,0,0,0
10615,Diogo Santiago,M,3,0,0,0
10616,Diogo Gonçalo,M,3,0,0,0
10617,Caio Miguel,M,3,0,0,0
10618,David Leonardo,M,3,0,0,0
10619,Gustavo João,M,3,0,0,0
10620,Hélder Miguel,M,3,0,0,0
10621,Afonso Matias,M,3,0,0,0
10622,Brian Alexandre,M,3,0,0,0
10623,Victor Miguel,M,3,0,0,0
10624,Artur José,M,3,0,0,0
10625,Lourenço João,M,3,0,0,0
10626,Henrique Jorge,M,3,0,0,0
10627,Caio Alexandre,M,3,0,0,0
10628,David Rodrigo,M,3,0,0,0
10629,Nuno Gonçalo,M,3,0,0,0
10630,Fábio Dinis,M,3,0,0,0
10631,Diego Mateus,M,3,0,0,0
10632,João Valentim,M,3,0,0,0
10633,Ivan Filipe,M,3,0,0,0
10634,António Jorge,M,3,0,0,0
10635,Luís Diogo,M,3,0,0,0
10636,Miguel Santiago,M,3,0,0,0
10637,Leandro António,M,3,0,0,0
10638,Bruno José,M,3,0,0,0
10639,David Santiago,M,3,0,0,0
10640,João Vasco,M,3,0,0,0
10641,Isaac José,M,3,0,0,0
10642,Salvador Luís,M,3,0,0,0
10643,Francisco Pedro,M,3,0,0,0
10644,Matias Francisco,M,3,0,0,0
10645,Ruben Miguel,M,3,0,0,0
10646,Vicente António,M,3,0,0,0
10647,Alexandre Rafael,M,3,0,0,0
10648,António Alexandre,M,3,0,0,0
10649,Álvaro Júnior,M,3,0,0,0
10650,Miguel Bernardo,M,3,0,0,0
10651,Lucas Mateus,M,3,0,0,0
10652,Isaac Rafael,M,3,0,0,0
10653,Davide Alexandre,M,3,0,0,0
10654,Rodrigo Vicente,M,3,0,0,0
10655,Rafael Maria,M,3,0,0,0
10656,Rúben Daniel,M,3,0,0,0
10657,Artur Manuel,M,3,0,0,0
10658,Afonso Eduardo,M,3,0,0,0
10659,José Tiago,M,3,0,0,0
10660,Carlos Júnior,M,3,0,0,0
10661,Manuel Henrique,M,3,0,0,0
10662,Paulo Santiago,M,3,0,0,0
10663,Simão Martim,M,3,0,0,0
10664,Rafael Afonso,M,3,0,0,0
10665,Miguel Lucas,M,3,0,0,0
10666,José Rafael,M,3,0,0,0
10667,André Fernando,M,3,0,0,0
10668,Tomé Filipe,M,3,0,0,0
10669,Leandro Micael,M,3,0,0,0
10670,Carlos Martim,M,3,0,0,0
10671,Santiago Salvador,M,3,0,0,0
10672,Rodrigo Henrique,M,3,0,0,0
10673,Nuno José,M,3,0,0,0
10674,Lourenço Henrique,M,3,0,0,0
10675,Enzo Santiago,M,3,0,0,0
10676,Tomás Xavier,M,3,0,0,0
10677,Miguel Dinis,M,3,0,0,0
10678,Leonardo Martim,M,3,0,0,0
10679,Rafael David,M,3,0,0,0
10680,Leandro Afonso,M,3,0,0,0
10681,Francisco Afonso,M,3,0,0,0
10682,Luís José,M,3,0,0,0
10683,Lucas Vicente,M,3,0,0,0
10684,Manuel Salvador,M,3,0,0,0
10685,Bruno Guilherme,M,3,0,0,0
10686,Enzo Lucas,M,3,0,0,0
10687,Francisco Fernando,M,3,0,0,0
10688,Erik Miguel,M,3,0,0,0
10689,Enzo Daniel,M,3,0,0,0
10690,Gabriel Miguel,M,3,0,0,0
10691,Martim Simão,M,3,0,0,0
10692,André Rafael,M,3,0,0,0
10693,Miguel Jorge,M,3,0,0,0
10694,Manuel Duarte,M,3,0,0,0
10695,Salvador João,M,3,0,0,0
10696,Santiago de Jesus,M,3,0,0,0
10697,Dylan Alexandre,M,3,0,0,0
10698,Vasco Daniel,M,3,0,0,0
10699,Carlos Salvador,M,2,0,0,0
10700,Rodrigo Gustavo,M,2,0,0,0
10701,Alexandre Daniel,M,2,0,0,0
10702,Lucas Cristiano,M,2,0,0,0
10703,Gonçalo Diogo,M,2,0,0,0
10704,Tomás Pedro,M,2,0,0,0
10705,Afonso Micael,M,2,0,0,0
10706,Tiago Luís,M,2,0,0,0
10707,António Adonai,M,2,0,0,0
10708,Cláudio Gabriel,M,2,0,0,0
10709,Márcio Gabriel,M,2,0,0,0
10710,Mário Jorge,M,2,0,0,0
10711,Henrique Xavier,M,2,0,0,0
10712,Xavier Alexandre,M,2,0,0,0
10713,Gabriel Gustavo,M,2,0,0,0
10714,Rúben Rodrigo,M,2,0,0,0
10715,Fernando Dinis,M,2,0,0,0
10716,Yuri Manuel,M,2,0,0,0
10717,Tomás Dinis,M,2,0,0,0
10718,José Augusto,M,2,0,0,0
10719,Gonçalo Xavier,M,2,0,0,0
10720,Marcelo António,M,2,0,0,0
10721,Leandro David,M,2,0,0,0
10722,Jorge Guilherme,M,2,0,0,0
10723,Gonçalo Joaquim,M,2,0,0,0
10724,Lucas Jorge,M,2,0,0,0
10725,Leandro Salvador,M,2,0,0,0
10726,Fábio Luís,M,2,0,0,0
10727,Marco Rafael,M,2,0,0,0
10728,Francisco de Jesus,M,2,0,0,0
10729,Eduardo Salvador,M,2,0,0,0
10730,Jorge Alexandre,M,2,0,0,0
10731,Rúben Diogo,M,2,0,0,0
10732,João Augusto,M,2,0,0,0
10733,Dylan Gabriel,M,2,0,0,0
10734,Miguel Vicente,M,2,0,0,0
10735,António Lucas,M,2,0,0,0
10736,Rui António,M,2,0,0,0
10737,Vicente Afonso,M,2,0,0,0
10738,André Tomás,M,2,0,0,0
10739,André Bento,M,2,0,0,0
10740,Rafael Sérgio,M,2,0,0,0
10741,Gustavo Nuno,M,2,0,0,0
10742,Gonçalo Salvador,M,2,0,0,0
10743,Christian Miguel,M,2,0,0,0
10744,Daniel Júnior,M,2,0,0,0
10745,Américo Júnior,M,2,0,0,0
10746,Diego Júnior,M,2,0,0,0
10747,Igor Manuel,M,2,0,0,0
10748,Gonçalo Emanuel,M,2,0,0,0
10749,Carlos António,M,2,0,0,0
10750,Ivo Rafael,M,2,0,0,0
10751,Nuno Júnior,M,2,0,0,0
10752,Hugo Rafael,M,2,0,0,0
10753,Gabriel de Jesus,M,2,0,0,0
10754,Diego de Jesus,M,2,0,0,0
10755,Paulo Afonso,M,2,0,0,0
10756,Benjamim Miguel,M,2,0,0,0
10757,Duarte Dinis,M,2,0,0,0
10758,Leandro Rodrigo,M,2,0,0,0
10759,Artur Alexandre,M,2,0,0,0
10760,Mário Luís,M,2,0,0,0
10761,Martim Davi,M,2,0,0,0
10762,Daniel João,M,2,0,0,0
10763,Guilherme Tomás,M,2,0,0,0
10764,Eduardo Francisco,M,2,0,0,0
10765,Artur Luís,M,2,0,0,0
10766,Lourenço Jorge,M,2,0,0,0
10767,Simão Valentim,M,2,0,0,0
10768,Hélder Dinis,M,2,0,0,0
10769,Daniel Simão,M,2,0,0,0
10770,Samuel José,M,2,0,0,0
10771,Henrique Tomás,M,2,0,0,0
10772,David Alexandru,M,2,0,0,0
10773,Bruno António,M,2,0,0,0
10774,Armando Filipe,M,2,0,0,0
10775,Gonçalo Tomás,M,2,0,0,0
10776,Tomás Domingos,M,2,0,0,0
10777,Ian Lucas,M,2,0,0,0
10778,Eduardo Lourenço,M,2,0,0,0
10779,Alexandre Emanuel,M,2,0,0,0
10780,Luca Gabriel,M,2,0,0,0
10781,Lisandro Rafael,M,2,0,0,0
10782,Bernardo António,M,2,0,0,0
10783,Rodrigo Simão,M,2,0,0,0
10784,Artur Gabriel,M,2,0,0,0
10785,Diogo Salvador,M,2,0,0,0
10786,Miguel Angelo,M,2,0,0,0
10787,André Emanuel,M,2,0,0,0
10788,Hugo Dinis,M,2,0,0,0
10789,Alexandre Jorge,M,2,0,0,0
10790,Tiago Júnior,M,2,0,0,0
10791,Gustavo David,M,2,0,0,0
10792,Diogo Samuel,M,2,0,0,0
10793,Tomás Júnior,M,2,0,0,0
10794,José Rui,M,2,0,0,0
10795,André Júnior,M,2,0,0,0
10796,Fabiano Miguel,M,2,0,0,0
10797,João Agostinho,M,2,0,0,0
10798,João Diego,M,2,0,0,0
10799,Dinis Augusto,M,2,0,0,0
10800,Stefan David,M,2,0,0,0
10801,Filipe Rafael,M,2,0,0,0
10802,Isac Alexandre,M,2,0,0,0
10803,David Vicente,M,2,0,0,0
10804,Mário Vítor,M,2,0,0,0
10805,Renato Gabriel,M,2,0,0,0
